song_name	word	album	n
Come to Mama	catch	Joanne	1
Come to Mama	catches	Joanne	1
Come to Mama	caught	Joanne	1
Come to Mama	coat	Joanne	1
Come to Mama	day	Joanne	1
Come to Mama	dude	Joanne	1
Come to Mama	em	Joanne	2
Come to Mama	everybody's	Joanne	1
Come to Mama	exist	Joanne	2
Come to Mama	fight	Joanne	1
Come to Mama	figure	Joanne	5
Come to Mama	flood	Joanne	1
Come to Mama	follow	Joanne	2
Come to Mama	forty	Joanne	1
Come to Mama	fought	Joanne	1
Come to Mama	freedom	Joanne	1
Come to Mama	future	Joanne	5
Come to Mama	god	Joanne	1
Come to Mama	gonna	Joanne	7
Come to Mama	gotta	Joanne	5
Come to Mama	guru	Joanne	1
Come to Mama	harbor	Joanne	1
Come to Mama	harder	Joanne	1
Come to Mama	hey	Joanne	1
Come to Mama	hoo	Joanne	15
Come to Mama	hurt	Joanne	3
Come to Mama	ideas	Joanne	1
Come to Mama	jungle	Joanne	1
Come to Mama	lab	Joanne	1
Come to Mama	live	Joanne	3
Come to Mama	living	Joanne	1
Come to Mama	love	Joanne	2
Come to Mama	mama	Joanne	15
Come to Mama	minnows	Joanne	1
Come to Mama	oo	Joanne	12
Come to Mama	ooh	Joanne	5
Come to Mama	prisms	Joanne	1
Come to Mama	prisons	Joanne	2
Come to Mama	psychic	Joanne	1
Come to Mama	rainbow	Joanne	1
Come to Mama	rainbows	Joanne	1
Come to Mama	shit	Joanne	1
Come to Mama	sisters	Joanne	1
Come to Mama	stones	Joanne	1
Come to Mama	stop	Joanne	1
Come to Mama	talkin	Joanne	1
Come to Mama	tells	Joanne	1
Come to Mama	throwin	Joanne	1
Come to Mama	tomorrow	Joanne	2
Come to Mama	wanna	Joanne	3
Come to Mama	woah	Joanne	2
Come to Mama	woohoo	Joanne	10
Come to Mama	ya	Joanne	3
Come to Mama	yi	Joanne	2
Dancin’ in Circles	ahh	Joanne	8
Dancin’ in Circles	alive	Joanne	2
Dancin’ in Circles	baby	Joanne	12
Dancin’ in Circles	beat	Joanne	12
Dancin’ in Circles	boots	Joanne	12
Dancin’ in Circles	breath	Joanne	1
Dancin’ in Circles	call	Joanne	6
Dancin’ in Circles	circles	Joanne	6
Dancin’ in Circles	clicks	Joanne	1
Dancin’ in Circles	close	Joanne	1
Dancin’ in Circles	cry	Joanne	12
Dancin’ in Circles	dancin	Joanne	6
Dancin’ in Circles	downtown	Joanne	12
Dancin’ in Circles	eyes	Joanne	1
Dancin’ in Circles	feel	Joanne	1
Dancin’ in Circles	feels	Joanne	6
Dancin’ in Circles	fire	Joanne	2
Dancin’ in Circles	fool	Joanne	1
Dancin’ in Circles	funk	Joanne	12
Dancin’ in Circles	hands	Joanne	1
Dancin’ in Circles	hear	Joanne	1
Dancin’ in Circles	hurts	Joanne	1
Dancin’ in Circles	inside	Joanne	1
Dancin’ in Circles	lay	Joanne	1
Dancin’ in Circles	lonely	Joanne	6
Dancin’ in Circles	loud	Joanne	1
Dancin’ in Circles	mind	Joanne	1
Dancin’ in Circles	mine	Joanne	2
Dancin’ in Circles	night	Joanne	2
Dancin’ in Circles	oo	Joanne	4
Dancin’ in Circles	pain	Joanne	3
Dancin’ in Circles	pass	Joanne	1
Dancin’ in Circles	picture	Joanne	1
Dancin’ in Circles	pretend	Joanne	1
Dancin’ in Circles	recognize	Joanne	1
Dancin’ in Circles	rub	Joanne	3
Dancin’ in Circles	singin	Joanne	7
Dancin’ in Circles	swirl	Joanne	1
Dancin’ in Circles	tap	Joanne	12
Dancin’ in Circles	time	Joanne	2
Dancin’ in Circles	touch	Joanne	2
Dancin’ in Circles	trick	Joanne	1
Dancin’ in Circles	tryin	Joanne	2
Dancin’ in Circles	vanish	Joanne	1
Diamond Heart	american	Joanne	5
Diamond Heart	asshole	Joanne	1
Diamond Heart	baby	Joanne	4
Diamond Heart	bad	Joanne	1
Diamond Heart	breaking	Joanne	1
Diamond Heart	broke	Joanne	1
Diamond Heart	cruel	Joanne	1
Diamond Heart	daddy's	Joanne	1
Diamond Heart	dance	Joanne	2
Diamond Heart	diamond	Joanne	10
Diamond Heart	flawless	Joanne	9
Diamond Heart	girl's	Joanne	2
Diamond Heart	girlfriend	Joanne	3
Diamond Heart	go'n	Joanne	3
Diamond Heart	head	Joanne	1
Diamond Heart	heart	Joanne	10
Diamond Heart	hundred	Joanne	1
Diamond Heart	innocence	Joanne	1
Diamond Heart	jameson	Joanne	1
Diamond Heart	king	Joanne	1
Diamond Heart	lay	Joanne	2
Diamond Heart	lookin	Joanne	1
Diamond Heart	million	Joanne	5
Diamond Heart	money	Joanne	1
Diamond Heart	pay	Joanne	1
Diamond Heart	playin	Joanne	1
Diamond Heart	rain	Joanne	3
Diamond Heart	school	Joanne	1
Diamond Heart	somethin	Joanne	1
Diamond Heart	song	Joanne	2
Diamond Heart	ten	Joanne	2
Diamond Heart	tough	Joanne	1
Diamond Heart	wild	Joanne	5
Diamond Heart	worth	Joanne	1
Diamond Heart	wrecked	Joanne	1
Disco Heaven	300	The Fame	1
Disco Heaven	air	The Fame	1
Disco Heaven	arrow	The Fame	1
Disco Heaven	baby	The Fame	1
Disco Heaven	ball	The Fame	1
Disco Heaven	banging	The Fame	1
Disco Heaven	bow	The Fame	1
Disco Heaven	bring	The Fame	1
Disco Heaven	bunny	The Fame	1
Disco Heaven	burning	The Fame	1
Disco Heaven	cold	The Fame	1
Disco Heaven	crowd	The Fame	1
Disco Heaven	cupid's	The Fame	1
Disco Heaven	dance	The Fame	2
Disco Heaven	dancin	The Fame	6
Disco Heaven	dim	The Fame	6
Disco Heaven	disco	The Fame	35
Disco Heaven	dress	The Fame	2
Disco Heaven	fancy	The Fame	1
Disco Heaven	feels	The Fame	1
Disco Heaven	floor	The Fame	6
Disco Heaven	girls	The Fame	1
Disco Heaven	girly	The Fame	1
Disco Heaven	hairspray	The Fame	1
Disco Heaven	head	The Fame	1
Disco Heaven	hearts	The Fame	1
Disco Heaven	heaven	The Fame	35
Disco Heaven	hips	The Fame	1
Disco Heaven	hit	The Fame	1
Disco Heaven	honey	The Fame	1
Disco Heaven	hot	The Fame	1
Disco Heaven	lights	The Fame	6
Disco Heaven	line	The Fame	1
Disco Heaven	minute	The Fame	2
Disco Heaven	mirror's	The Fame	1
Disco Heaven	movies	The Fame	1
Disco Heaven	muzak	The Fame	2
Disco Heaven	pants	The Fame	3
Disco Heaven	people	The Fame	1
Disco Heaven	relax	The Fame	6
Disco Heaven	shakin	The Fame	6
Disco Heaven	throw	The Fame	2
Disco Heaven	track	The Fame	1
Disco Heaven	yeah	The Fame	7
Do What U Want	blunt	ARTPOP	1
Do What U Want	body	ARTPOP	33
Do What U Want	bout	ARTPOP	1
Do What U Want	break	ARTPOP	1
Do What U Want	can’t	ARTPOP	3
Do What U Want	club	ARTPOP	1
Do What U Want	crazy	ARTPOP	2
Do What U Want	cup	ARTPOP	1
Do What U Want	cut	ARTPOP	1
Do What U Want	drink	ARTPOP	1
Do What U Want	eh	ARTPOP	14
Do What U Want	em	ARTPOP	1
Do What U Want	escape	ARTPOP	1
Do What U Want	fall	ARTPOP	2
Do What U Want	fast	ARTPOP	1
Do What U Want	feel	ARTPOP	1
Do What U Want	flights	ARTPOP	1
Do What U Want	ford	ARTPOP	1
Do What U Want	fuck	ARTPOP	1
Do What U Want	gettin	ARTPOP	1
Do What U Want	girl	ARTPOP	1
Do What U Want	green	ARTPOP	1
Do What U Want	haters	ARTPOP	1
Do What U Want	hear	ARTPOP	1
Do What U Want	heart	ARTPOP	4
Do What U Want	invitations	ARTPOP	1
Do What U Want	layin	ARTPOP	1
Do What U Want	life	ARTPOP	5
Do What U Want	love	ARTPOP	1
Do What U Want	makes	ARTPOP	1
Do What U Want	marilyn	ARTPOP	1
Do What U Want	mic	ARTPOP	1
Do What U Want	mind	ARTPOP	4
Do What U Want	morning	ARTPOP	1
Do What U Want	naughty	ARTPOP	1
Do What U Want	nights	ARTPOP	1
Do What U Want	party	ARTPOP	3
Do What U Want	president	ARTPOP	1
Do What U Want	print	ARTPOP	1
Do What U Want	private	ARTPOP	2
Do What U Want	pusher	ARTPOP	1
Do What U Want	roughin	ARTPOP	1
Do What U Want	scared	ARTPOP	1
Do What U Want	schedule	ARTPOP	1
Do What U Want	scream	ARTPOP	1
Do What U Want	shit	ARTPOP	2
Do What U Want	shots	ARTPOP	1
Do What U Want	sing	ARTPOP	1
Do What U Want	slow	ARTPOP	1
Do What U Want	stand	ARTPOP	1
Do What U Want	stop	ARTPOP	5
Do What U Want	suppose	ARTPOP	1
Do What U Want	taking	ARTPOP	2
Do What U Want	tom	ARTPOP	1
Do What U Want	trade	ARTPOP	1
Do What U Want	trip	ARTPOP	1
Do What U Want	voice	ARTPOP	3
Do What U Want	walk	ARTPOP	1
Do What U Want	wanna	ARTPOP	2
Do What U Want	wondering	ARTPOP	1
Do What U Want	world	ARTPOP	3
Do What U Want	write	ARTPOP	1
Do What U Want	yeah	ARTPOP	8
Donatella	advice	ARTPOP	1
Donatella	babe	ARTPOP	2
Donatella	bad	ARTPOP	3
Donatella	bella	ARTPOP	2
Donatella	bit	ARTPOP	1
Donatella	bitch	ARTPOP	4
Donatella	black	ARTPOP	1
Donatella	blonde	ARTPOP	2
Donatella	boulangerie	ARTPOP	1
Donatella	card	ARTPOP	1
Donatella	champagne	ARTPOP	4
Donatella	check	ARTPOP	2
Donatella	class	ARTPOP	2
Donatella	clothes	ARTPOP	1
Donatella	day	ARTPOP	3
Donatella	designer	ARTPOP	1
Donatella	dolce	ARTPOP	1
Donatella	don	ARTPOP	4
Donatella	don’t	ARTPOP	1
Donatella	donatella	ARTPOP	8
Donatella	dress	ARTPOP	1
Donatella	drink	ARTPOP	4
Donatella	em	ARTPOP	2
Donatella	fab	ARTPOP	2
Donatella	feels	ARTPOP	3
Donatella	fit	ARTPOP	1
Donatella	forget	ARTPOP	1
Donatella	friends	ARTPOP	1
Donatella	gas	ARTPOP	2
Donatella	gay	ARTPOP	1
Donatella	gonna	ARTPOP	3
Donatella	guilt	ARTPOP	1
Donatella	hey	ARTPOP	7
Donatella	hold	ARTPOP	1
Donatella	holiday	ARTPOP	1
Donatella	i’m	ARTPOP	9
Donatella	it’s	ARTPOP	2
Donatella	la	ARTPOP	3
Donatella	lights	ARTPOP	2
Donatella	listen	ARTPOP	3
Donatella	magic	ARTPOP	3
Donatella	marlboro	ARTPOP	4
Donatella	mi	ARTPOP	4
Donatella	misunderstood	ARTPOP	3
Donatella	na	ARTPOP	8
Donatella	ooh	ARTPOP	1
Donatella	oyster	ARTPOP	2
Donatella	pearl	ARTPOP	2
Donatella	promises	ARTPOP	1
Donatella	puke	ARTPOP	1
Donatella	purse	ARTPOP	1
Donatella	radiate	ARTPOP	3
Donatella	reds	ARTPOP	2
Donatella	rich	ARTPOP	4
Donatella	runway	ARTPOP	1
Donatella	salad	ARTPOP	1
Donatella	season	ARTPOP	3
Donatella	she’s	ARTPOP	5
Donatella	silk	ARTPOP	1
Donatella	size	ARTPOP	1
Donatella	skinny	ARTPOP	1
Donatella	smoke	ARTPOP	4
Donatella	smoking	ARTPOP	2
Donatella	spray	ARTPOP	1
Donatella	spring	ARTPOP	3
Donatella	taffeta	ARTPOP	1
Donatella	tailor	ARTPOP	1
Donatella	taipei	ARTPOP	1
Donatella	tan	ARTPOP	1
Donatella	tank	ARTPOP	2
Donatella	thin	ARTPOP	1
Donatella	tiara	ARTPOP	1
Donatella	upper	ARTPOP	2
Donatella	versace	ARTPOP	1
Donatella	vita	ARTPOP	1
Donatella	voo	ARTPOP	4
Donatella	voodoo	ARTPOP	6
Donatella	walk	ARTPOP	1
Donatella	walks	ARTPOP	3
Donatella	wanna	ARTPOP	7
Donatella	wear	ARTPOP	7
Dope	answer	ARTPOP	2
Dope	awake	ARTPOP	2
Dope	begun	ARTPOP	1
Dope	bell	ARTPOP	2
Dope	blue	ARTPOP	2
Dope	bottom	ARTPOP	2
Dope	break	ARTPOP	2
Dope	coal	ARTPOP	1
Dope	cork's	ARTPOP	1
Dope	cry	ARTPOP	1
Dope	day	ARTPOP	1
Dope	die	ARTPOP	1
Dope	dope	ARTPOP	11
Dope	drink	ARTPOP	1
Dope	feel	ARTPOP	1
Dope	forgive	ARTPOP	1
Dope	friend	ARTPOP	1
Dope	fucked	ARTPOP	1
Dope	god	ARTPOP	1
Dope	gold	ARTPOP	1
Dope	hate	ARTPOP	1
Dope	heart	ARTPOP	2
Dope	heaven's	ARTPOP	1
Dope	hurting	ARTPOP	2
Dope	leave	ARTPOP	1
Dope	living	ARTPOP	3
Dope	lonely	ARTPOP	1
Dope	lost	ARTPOP	1
Dope	love	ARTPOP	2
Dope	low	ARTPOP	3
Dope	mine	ARTPOP	1
Dope	mountain	ARTPOP	1
Dope	party's	ARTPOP	1
Dope	promise	ARTPOP	1
Dope	puff	ARTPOP	1
Dope	regrets	ARTPOP	1
Dope	searching	ARTPOP	2
Dope	sing	ARTPOP	2
Dope	sins	ARTPOP	1
Dope	soul	ARTPOP	1
Dope	spirits	ARTPOP	1
Dope	stairway	ARTPOP	1
Dope	steps	ARTPOP	1
Dope	toast	ARTPOP	1
Dope	twelve	ARTPOP	1
Eh, Eh (Nothing Else I Can Say)	boom	The Fame	4
Eh, Eh (Nothing Else I Can Say)	boy	The Fame	1
Eh, Eh (Nothing Else I Can Say)	care	The Fame	1
Eh, Eh (Nothing Else I Can Say)	cherry	The Fame	4
Eh, Eh (Nothing Else I Can Say)	compliquées	The Fame	1
Eh, Eh (Nothing Else I Can Say)	cute	The Fame	1
Eh, Eh (Nothing Else I Can Say)	eh	The Fame	102
Eh, Eh (Nothing Else I Can Say)	ey	The Fame	1
Eh, Eh (Nothing Else I Can Say)	fall	The Fame	1
Eh, Eh (Nothing Else I Can Say)	friends	The Fame	3
Eh, Eh (Nothing Else I Can Say)	funny	The Fame	1
Eh, Eh (Nothing Else I Can Say)	gaga	The Fame	1
Eh, Eh (Nothing Else I Can Say)	hey	The Fame	7
Eh, Eh (Nothing Else I Can Say)	hurt	The Fame	1
Eh, Eh (Nothing Else I Can Say)	keepa	The Fame	3
Eh, Eh (Nothing Else I Can Say)	looked	The Fame	4
Eh, Eh (Nothing Else I Can Say)	love	The Fame	3
Eh, Eh (Nothing Else I Can Say)	met	The Fame	4
Eh, Eh (Nothing Else I Can Say)	money	The Fame	1
Eh, Eh (Nothing Else I Can Say)	ooh	The Fame	1
Eh, Eh (Nothing Else I Can Say)	real	The Fame	1
Eh, Eh (Nothing Else I Can Say)	something's	The Fame	3
Eh, Eh (Nothing Else I Can Say)	tellin	The Fame	3
Eh, Eh (Nothing Else I Can Say)	time	The Fame	1
Eh, Eh (Nothing Else I Can Say)	wrong	The Fame	3
Eh, Eh (Nothing Else I Can Say)	yeah	The Fame	3
Electric Chapel	baby	Born This Way	3
Electric Chapel	bad	Born This Way	1
Electric Chapel	ball	Born This Way	1
Electric Chapel	bar	Born This Way	1
Electric Chapel	blood	Born This Way	1
Electric Chapel	body	Born This Way	1
Electric Chapel	champagne	Born This Way	1
Electric Chapel	chapel	Born This Way	9
Electric Chapel	confess	Born This Way	1
Electric Chapel	cool	Born This Way	1
Electric Chapel	dirty	Born This Way	1
Electric Chapel	disco	Born This Way	1
Electric Chapel	doo	Born This Way	35
Electric Chapel	electric	Born This Way	9
Electric Chapel	follow	Born This Way	4
Electric Chapel	fool	Born This Way	3
Electric Chapel	glass	Born This Way	1
Electric Chapel	heart	Born This Way	3
Electric Chapel	holy	Born This Way	3
Electric Chapel	love	Born This Way	1
Electric Chapel	meet	Born This Way	34
Electric Chapel	pray	Born This Way	1
Electric Chapel	pure	Born This Way	2
Electric Chapel	sacred	Born This Way	1
Electric Chapel	safe	Born This Way	3
Electric Chapel	sanctuary	Born This Way	1
Electric Chapel	sex	Born This Way	1
Electric Chapel	sins	Born This Way	1
Electric Chapel	steal	Born This Way	3
Electric Chapel	uh	Born This Way	31
Electric Chapel	wanna	Born This Way	4
Enigma	atmosphere	Chromatica	1
Enigma	blinded	Chromatica	1
Enigma	break	Chromatica	3
Enigma	breathing	Chromatica	1
Enigma	brought	Chromatica	5
Enigma	daylight	Chromatica	6
Enigma	dragon's	Chromatica	1
Enigma	enigma	Chromatica	12
Enigma	eyes	Chromatica	1
Enigma	goddess	Chromatica	1
Enigma	head	Chromatica	3
Enigma	hear	Chromatica	2
Enigma	heart	Chromatica	1
Enigma	jokers	Chromatica	3
Enigma	light	Chromatica	1
Enigma	lovers	Chromatica	3
Enigma	minded	Chromatica	1
Enigma	mystery	Chromatica	1
Enigma	naked	Chromatica	1
Enigma	ooh	Chromatica	1
Enigma	phantom	Chromatica	1
Enigma	races	Chromatica	1
Enigma	real	Chromatica	2
Enigma	scared	Chromatica	1
Enigma	shadows	Chromatica	1
Enigma	sign	Chromatica	2
Enigma	smears	Chromatica	1
Enigma	standing	Chromatica	1
Enigma	staring	Chromatica	1
Enigma	stigma	Chromatica	3
Enigma	stop	Chromatica	1
Enigma	tonight	Chromatica	5
Enigma	violet	Chromatica	1
Enigma	virtual	Chromatica	2
Enigma	watch	Chromatica	1
Enigma	woman	Chromatica	1
Enigma	wrapped	Chromatica	1
Enigma	yeah	Chromatica	2
Fashion!	à	ARTPOP	1
Fashion!	alive	ARTPOP	1
Fashion!	au	ARTPOP	1
Fashion!	c'est	ARTPOP	1
Fashion!	catwalk	ARTPOP	1
Fashion!	christian	ARTPOP	1
Fashion!	company	ARTPOP	1
Fashion!	couture	ARTPOP	2
Fashion!	designer	ARTPOP	1
Fashion!	diamonds	ARTPOP	1
Fashion!	displayin	ARTPOP	1
Fashion!	donnez	ARTPOP	1
Fashion!	dress	ARTPOP	1
Fashion!	en	ARTPOP	4
Fashion!	est	ARTPOP	1
Fashion!	ethereal	ARTPOP	1
Fashion!	fashion	ARTPOP	24
Fashion!	feel	ARTPOP	5
Fashion!	feeling	ARTPOP	24
Fashion!	fine	ARTPOP	24
Fashion!	haute	ARTPOP	1
Fashion!	je	ARTPOP	2
Fashion!	la	ARTPOP	1
Fashion!	le	ARTPOP	1
Fashion!	life	ARTPOP	1
Fashion!	light	ARTPOP	1
Fashion!	look's	ARTPOP	1
Fashion!	louboutins	ARTPOP	1
Fashion!	love's	ARTPOP	1
Fashion!	makeup	ARTPOP	1
Fashion!	married	ARTPOP	2
Fashion!	mars	ARTPOP	1
Fashion!	material	ARTPOP	1
Fashion!	moi	ARTPOP	2
Fashion!	monde	ARTPOP	1
Fashion!	night	ARTPOP	1
Fashion!	paradis	ARTPOP	1
Fashion!	pearls	ARTPOP	1
Fashion!	sens	ARTPOP	1
Fashion!	singing	ARTPOP	1
Fashion!	slay	ARTPOP	15
Fashion!	stars	ARTPOP	1
Fashion!	step	ARTPOP	1
Fashion!	suis	ARTPOP	1
Fashion!	talking	ARTPOP	1
Fashion!	top	ARTPOP	4
Fashion!	transform	ARTPOP	1
Fashion!	tune	ARTPOP	1
Fashion!	vie	ARTPOP	1
Fashion!	walk	ARTPOP	1
Fashion!	world	ARTPOP	8
Fashion!	wrong	ARTPOP	1
Fashion!	zip	ARTPOP	1
Free Woman	body	Chromatica	1
Free Woman	bound	Chromatica	1
Free Woman	dancefloor	Chromatica	1
Free Woman	downtown	Chromatica	3
Free Woman	feeling	Chromatica	1
Free Woman	fight	Chromatica	8
Free Woman	fought	Chromatica	1
Free Woman	free	Chromatica	22
Free Woman	gonna	Chromatica	4
Free Woman	hand	Chromatica	3
Free Woman	hear	Chromatica	3
Free Woman	heart	Chromatica	1
Free Woman	kiss	Chromatica	1
Free Woman	light	Chromatica	1
Free Woman	livin	Chromatica	1
Free Woman	motion	Chromatica	1
Free Woman	remember	Chromatica	10
Free Woman	set	Chromatica	1
Free Woman	sound	Chromatica	3
Free Woman	steady	Chromatica	3
Free Woman	walk	Chromatica	2
Free Woman	woman	Chromatica	12
Free Woman	woo	Chromatica	1
Free Woman	yeah	Chromatica	2
Fun Tonight	bars	Chromatica	1
Fun Tonight	caught	Chromatica	1
Fun Tonight	days	Chromatica	1
Fun Tonight	entertain	Chromatica	1
Fun Tonight	explain	Chromatica	1
Fun Tonight	fame	Chromatica	1
Fun Tonight	feel	Chromatica	1
Fun Tonight	feelin	Chromatica	16
Fun Tonight	fire	Chromatica	1
Fun Tonight	flame	Chromatica	1
Fun Tonight	fun	Chromatica	5
Fun Tonight	girl	Chromatica	2
Fun Tonight	goodbye	Chromatica	3
Fun Tonight	guess	Chromatica	1
Fun Tonight	hands	Chromatica	1
Fun Tonight	havin	Chromatica	5
Fun Tonight	hell	Chromatica	1
Fun Tonight	hijacked	Chromatica	1
Fun Tonight	hurt	Chromatica	1
Fun Tonight	love	Chromatica	2
Fun Tonight	mirror	Chromatica	2
Fun Tonight	moment's	Chromatica	1
Fun Tonight	numb	Chromatica	1
Fun Tonight	ooh	Chromatica	4
Fun Tonight	pain	Chromatica	1
Fun Tonight	paparazzi	Chromatica	1
Fun Tonight	plans	Chromatica	1
Fun Tonight	play	Chromatica	1
Fun Tonight	prison	Chromatica	1
Fun Tonight	pulled	Chromatica	3
Fun Tonight	sad	Chromatica	1
Fun Tonight	scream	Chromatica	1
Fun Tonight	stare	Chromatica	2
Fun Tonight	stay	Chromatica	1
Fun Tonight	steel	Chromatica	1
Fun Tonight	stick	Chromatica	1
Fun Tonight	straight	Chromatica	1
Fun Tonight	talks	Chromatica	2
Fun Tonight	time	Chromatica	3
Fun Tonight	tonight	Chromatica	5
Fun Tonight	walk	Chromatica	1
Fun Tonight	wanna	Chromatica	1
Fun Tonight	weight	Chromatica	3
Fun Tonight	wound	Chromatica	1
Fun Tonight	yeah	Chromatica	3
Fun Tonight	yell	Chromatica	1
G.U.Y.	achtzehn	ARTPOP	1
G.U.Y.	aimin	ARTPOP	2
G.U.Y.	aphrodite	ARTPOP	1
G.U.Y.	atmosphere	ARTPOP	1
G.U.Y.	audio	ARTPOP	1
G.U.Y.	charge	ARTPOP	1
G.U.Y.	control	ARTPOP	2
G.U.Y.	cry	ARTPOP	2
G.U.Y.	desire	ARTPOP	1
G.U.Y.	don’t	ARTPOP	1
G.U.Y.	earth	ARTPOP	1
G.U.Y.	exciting	ARTPOP	1
G.U.Y.	feast	ARTPOP	1
G.U.Y.	fourteen	ARTPOP	1
G.U.Y.	freiheit	ARTPOP	1
G.U.Y.	g.i.r.l	ARTPOP	1
G.U.Y.	g.u.y	ARTPOP	18
G.U.Y.	girl	ARTPOP	7
G.U.Y.	god	ARTPOP	1
G.U.Y.	goddess	ARTPOP	1
G.U.Y.	gonna	ARTPOP	3
G.U.Y.	grave	ARTPOP	1
G.U.Y.	guides	ARTPOP	1
G.U.Y.	guy	ARTPOP	17
G.U.Y.	himeros	ARTPOP	1
G.U.Y.	hold	ARTPOP	1
G.U.Y.	hot	ARTPOP	1
G.U.Y.	lay	ARTPOP	2
G.U.Y.	leave	ARTPOP	2
G.U.Y.	lie	ARTPOP	1
G.U.Y.	lies	ARTPOP	1
G.U.Y.	love	ARTPOP	10
G.U.Y.	loves	ARTPOP	1
G.U.Y.	makes	ARTPOP	2
G.U.Y.	makeup	ARTPOP	1
G.U.Y.	mars	ARTPOP	1
G.U.Y.	moon	ARTPOP	1
G.U.Y.	mount	ARTPOP	1
G.U.Y.	nein	ARTPOP	4
G.U.Y.	phase	ARTPOP	1
G.U.Y.	positions	ARTPOP	1
G.U.Y.	power	ARTPOP	2
G.U.Y.	rams	ARTPOP	1
G.U.Y.	retweet	ARTPOP	2
G.U.Y.	romancin	ARTPOP	1
G.U.Y.	sechzehn	ARTPOP	1
G.U.Y.	sex	ARTPOP	1
G.U.Y.	sexual	ARTPOP	1
G.U.Y.	shy	ARTPOP	1
G.U.Y.	son	ARTPOP	1
G.U.Y.	spirit	ARTPOP	1
G.U.Y.	strong	ARTPOP	1
G.U.Y.	summer	ARTPOP	1
G.U.Y.	sweet	ARTPOP	2
G.U.Y.	tie	ARTPOP	2
G.U.Y.	time	ARTPOP	1
G.U.Y.	top	ARTPOP	2
G.U.Y.	touch	ARTPOP	10
G.U.Y.	truth	ARTPOP	1
G.U.Y.	vierzehn	ARTPOP	1
G.U.Y.	wanna	ARTPOP	13
G.U.Y.	warring	ARTPOP	1
G.U.Y.	wear	ARTPOP	3
G.U.Y.	word	ARTPOP	1
G.U.Y.	worth	ARTPOP	1
G.U.Y.	wreck	ARTPOP	1
G.U.Y.	yeah	ARTPOP	5
G.U.Y.	zedd	ARTPOP	4
Government Hooker	ah	Born This Way	1
Government Hooker	ay	Born This Way	1
Government Hooker	baby	Born This Way	6
Government Hooker	bad	Born This Way	1
Government Hooker	cool	Born This Way	1
Government Hooker	cry	Born This Way	2
Government Hooker	dad	Born This Way	2
Government Hooker	drink	Born This Way	4
Government Hooker	eh	Born This Way	1
Government Hooker	fuck	Born This Way	2
Government Hooker	ga	Born This Way	2
Government Hooker	gaga	Born This Way	2
Government Hooker	girl	Born This Way	2
Government Hooker	gonna	Born This Way	4
Government Hooker	government	Born This Way	11
Government Hooker	ground	Born This Way	3
Government Hooker	hahahaha	Born This Way	2
Government Hooker	hands	Born This Way	6
Government Hooker	hold	Born This Way	2
Government Hooker	hooker	Born This Way	37
Government Hooker	iku	Born This Way	2
Government Hooker	io	Born This Way	4
Government Hooker	john	Born This Way	1
Government Hooker	kennedy	Born This Way	1
Government Hooker	love	Born This Way	4
Government Hooker	mad	Born This Way	1
Government Hooker	mi	Born This Way	1
Government Hooker	mom	Born This Way	2
Government Hooker	ow	Born This Way	1
Government Hooker	papito	Born This Way	1
Government Hooker	pay	Born This Way	1
Government Hooker	ritorne	Born This Way	4
Government Hooker	sad	Born This Way	1
Government Hooker	sex	Born This Way	2
Government Hooker	shitting	Born This Way	2
Government Hooker	squeal	Born This Way	1
Government Hooker	stop	Born This Way	2
Government Hooker	tears	Born This Way	4
Government Hooker	tonight	Born This Way	2
Government Hooker	touch	Born This Way	1
Government Hooker	wanna	Born This Way	5
Government Hooker	yeah	Born This Way	6
Gypsy	africa	ARTPOP	1
Gypsy	american	ARTPOP	2
Gypsy	asian	ARTPOP	1
Gypsy	australian	ARTPOP	1
Gypsy	baby	ARTPOP	2
Gypsy	baggage	ARTPOP	1
Gypsy	bags	ARTPOP	1
Gypsy	bangkok	ARTPOP	1
Gypsy	brick	ARTPOP	1
Gypsy	bust	ARTPOP	1
Gypsy	chase	ARTPOP	1
Gypsy	day	ARTPOP	1
Gypsy	dorothy	ARTPOP	1
Gypsy	family	ARTPOP	1
Gypsy	finland	ARTPOP	1
Gypsy	fire	ARTPOP	1
Gypsy	forever	ARTPOP	9
Gypsy	friends	ARTPOP	2
Gypsy	front	ARTPOP	1
Gypsy	future	ARTPOP	1
Gypsy	german	ARTPOP	1
Gypsy	goodbye	ARTPOP	1
Gypsy	gypsy	ARTPOP	31
Gypsy	hey	ARTPOP	4
Gypsy	home	ARTPOP	3
Gypsy	honey	ARTPOP	1
Gypsy	hope	ARTPOP	1
Gypsy	india	ARTPOP	1
Gypsy	italian	ARTPOP	1
Gypsy	jakarta	ARTPOP	1
Gypsy	jets	ARTPOP	1
Gypsy	latin	ARTPOP	1
Gypsy	left	ARTPOP	1
Gypsy	life	ARTPOP	5
Gypsy	love	ARTPOP	5
Gypsy	makes	ARTPOP	1
Gypsy	malaysia	ARTPOP	1
Gypsy	mother	ARTPOP	1
Gypsy	norway	ARTPOP	1
Gypsy	pack	ARTPOP	1
Gypsy	packed	ARTPOP	1
Gypsy	paris	ARTPOP	1
Gypsy	plans	ARTPOP	1
Gypsy	princess	ARTPOP	1
Gypsy	quick	ARTPOP	1
Gypsy	rearview	ARTPOP	1
Gypsy	road	ARTPOP	1
Gypsy	ruby	ARTPOP	1
Gypsy	russia	ARTPOP	1
